id	filename	md5	size	state
c75e2730-933b-4198-8072-7dcc67e82c5b	c75e2730-933b-4198-8072-7dcc67e82c5b/b0159d01-f1eb-490d-875b-cfdabed6f529.FPKM-UQ.txt.gz	4d96334ababd6801e6cf78adb5acd5f4	517839	validated
c9936b75-e966-4996-a213-f0072292cc90	c9936b75-e966-4996-a213-f0072292cc90/12088339-1c7d-45ce-94b5-109555472ac2.FPKM-UQ.txt.gz	73ff1744ea1635efb4b1d00dd3d46d5f	517019	validated
c9c75878-e3a5-45a1-a81b-29645aa1df65	c9c75878-e3a5-45a1-a81b-29645aa1df65/c19f102d-47a0-48c6-9443-63730d9ea6d1.FPKM-UQ.txt.gz	3b84a8f42bcead939edbe95ae2b11d2b	491828	validated
cb6ac92d-e062-4488-87f6-486ea507917d	cb6ac92d-e062-4488-87f6-486ea507917d/e8924790-8df6-40ed-be0d-2c74d8c2d974.FPKM-UQ.txt.gz	22657f439a2538687692464592b007e0	536879	validated
cc5480bf-f1a3-4aee-bf1f-0382a78d3222	cc5480bf-f1a3-4aee-bf1f-0382a78d3222/b78b6f49-3cb2-452a-a41c-6dfa90e631db.FPKM-UQ.txt.gz	f99e72ab71acc0ec17d2de3c930c9322	521406	validated
ce898506-10a5-4f0d-8352-6d48f15a4100	ce898506-10a5-4f0d-8352-6d48f15a4100/e7e83d39-85b9-45c2-a4f4-f92080ef770a.FPKM-UQ.txt.gz	63a8a68898ba358bbdf730e56a3c26cd	532514	validated
d0bf16e8-226a-4446-a373-6ec9511ce54a	d0bf16e8-226a-4446-a373-6ec9511ce54a/45b76b49-54f5-41ed-8e48-a16b04ed6dd0.FPKM-UQ.txt.gz	9aef72aa9f4ca85321f2c58676571fe1	505393	validated
d143a6e4-115a-4b31-89be-4c1e0af2abfd	d143a6e4-115a-4b31-89be-4c1e0af2abfd/01188815-3676-4980-9cb8-7666169328f1.FPKM-UQ.txt.gz	6881f6b7cb3e193c82b9f8508c233184	505856	validated
d252c8fd-1ee5-4873-b0b2-98b3016fa1de	d252c8fd-1ee5-4873-b0b2-98b3016fa1de/42bec5f7-7623-42e6-bbdf-514fe3805940.FPKM-UQ.txt.gz	dc3e13f9a997a434552f3f0f4ad1ccf1	551862	validated
d29da5c6-e539-4a73-a533-d2890674776c	d29da5c6-e539-4a73-a533-d2890674776c/87f95771-f0b0-476a-a84e-fb1cd403b7fe.FPKM-UQ.txt.gz	8881bba15a093e53b1ad4e1d83173f60	515455	validated
d4abbe67-a734-43b8-af95-03468c0aacd8	d4abbe67-a734-43b8-af95-03468c0aacd8/03761959-a620-440f-bbaa-33bd75afae1c.FPKM-UQ.txt.gz	39897b02fbbc9636adb8b04ccab4c577	504649	validated
d59b6b0e-a987-4113-87c5-936d3b457d99	d59b6b0e-a987-4113-87c5-936d3b457d99/4c60111d-2526-41be-8d31-a6afae1593c5.FPKM-UQ.txt.gz	c56aa694d08462db689d09f6740031bb	526494	validated
d667ac5f-d0cd-4be2-b962-1281a1bcbeba	d667ac5f-d0cd-4be2-b962-1281a1bcbeba/3828d55b-81ae-42b2-8f5e-d1dcd87e576a.FPKM-UQ.txt.gz	be7811395d7a6d7bc125c6dc8b534172	537927	validated
d6c055d2-1bbb-4a3c-94e4-893f8b1f2b04	d6c055d2-1bbb-4a3c-94e4-893f8b1f2b04/f9f63982-b0ee-4cb8-8de5-f885d82137f0.FPKM-UQ.txt.gz	b239690e7f547910768d8cf608f2a04e	517943	validated
d6ddc9a1-2c70-4b01-aa75-3e8ec2cbb940	d6ddc9a1-2c70-4b01-aa75-3e8ec2cbb940/a19219b1-db59-4493-83ef-e938e2ffdefd.FPKM-UQ.txt.gz	f9712436f897ca8b44ff67086f8f5222	517772	validated
d705d518-5f72-4996-8cff-f9889885f73f	d705d518-5f72-4996-8cff-f9889885f73f/eb3894d4-fcae-43ef-ad68-b756c6aa56ea.FPKM-UQ.txt.gz	5ac261496ae4ed897d0d0dcca7857299	520169	validated
d7b0777d-ef24-4da7-a269-9a0b9007cc0d	d7b0777d-ef24-4da7-a269-9a0b9007cc0d/fb65f821-92cb-402a-ad2f-d4044ca7de4d.FPKM-UQ.txt.gz	db95194bf1f54a03b810561ad23d8c65	510569	validated
d8f93e42-ee62-4645-b9e1-9213b616cd4a	d8f93e42-ee62-4645-b9e1-9213b616cd4a/a9fbe593-42f7-4597-a61c-240408bbe203.FPKM-UQ.txt.gz	679185c94f03bd2d55e248bc4b41ba2e	483470	validated
d90b8d80-2284-43da-935a-28c4070d215e	d90b8d80-2284-43da-935a-28c4070d215e/01f84c45-2058-4e22-b234-52f0a82a97fc.FPKM-UQ.txt.gz	394c9caad8a429be9c561eea89d43e47	526613	validated
da4fbdb3-042e-4e2c-a016-7941a7b196b6	da4fbdb3-042e-4e2c-a016-7941a7b196b6/67fd4b38-5a38-487d-a235-064580064739.FPKM-UQ.txt.gz	fc434e29875b6bbeaf1c118629369b67	526756	validated
dae1650b-b455-49c3-a5cb-42c5e4ad22a8	dae1650b-b455-49c3-a5cb-42c5e4ad22a8/69675771-14b4-4edf-bbda-63c38051ca1c.FPKM-UQ.txt.gz	45adf8b07b11aeefad04054f1506649f	523116	validated
dc4392c9-75ac-402c-b3fc-e67eccbd6b15	dc4392c9-75ac-402c-b3fc-e67eccbd6b15/e228d8be-74db-4b34-90d6-5d757f15310b.FPKM-UQ.txt.gz	22f5bdf0a94de889d12ee9caaeffd4ce	527018	validated
dddf3200-5b38-44ea-ae2c-1eb0dc58a194	dddf3200-5b38-44ea-ae2c-1eb0dc58a194/c71dcbec-be8f-4246-b009-25294c19ed66.FPKM-UQ.txt.gz	15378ff9ebdbce686ca317b92d900f36	509000	validated
e271f8df-c47d-4e01-b339-1fe7306fa0ea	e271f8df-c47d-4e01-b339-1fe7306fa0ea/b4ce6dd3-35a8-4261-b4d2-a2ab39957593.FPKM-UQ.txt.gz	1082579574d1aee9adf7fb3c4bac2c29	529085	validated
e31cad17-bd63-4f7a-afb6-b3e5fa22e7f0	e31cad17-bd63-4f7a-afb6-b3e5fa22e7f0/7989aed0-f0bc-4f0c-a8ae-f084221ed3f5.FPKM-UQ.txt.gz	6440741df57ad56257be82caa0256347	523550	validated
e42a2d45-e5bc-424b-85dd-fa7d5b53f2b9	e42a2d45-e5bc-424b-85dd-fa7d5b53f2b9/657e19a6-e481-4d06-8613-1a93677f3425.FPKM-UQ.txt.gz	84df0d46cb88073e069792f89604ccea	530629	validated
e89a5a80-5d3d-4d7e-8424-69f6ef8b701f	e89a5a80-5d3d-4d7e-8424-69f6ef8b701f/7186ee30-db1a-43ad-955b-886cd5b5e771.FPKM-UQ.txt.gz	e8960f167cd1b74372128013b0425301	523133	validated
e909d38d-15e9-41a0-b5fe-d18f2c751b85	e909d38d-15e9-41a0-b5fe-d18f2c751b85/855d4a17-5c83-429d-919b-8c2a8e9bab0b.FPKM-UQ.txt.gz	cfdebfcd9c5edd29474baf24b827d76b	507546	validated
eab01fd5-dfd3-4c1c-9871-6236c8821375	eab01fd5-dfd3-4c1c-9871-6236c8821375/dbcad16f-6837-4825-af8d-c60cfbcefe1a.FPKM-UQ.txt.gz	95cac77a59f20f1a355d4d4ad58c6358	532306	validated
ed366bef-0f11-4e6d-8314-e81aa1afe530	ed366bef-0f11-4e6d-8314-e81aa1afe530/6020245b-2956-46cf-9048-fbc09709ab22.FPKM-UQ.txt.gz	77c434168d3199e14f379654f4edfbb6	567240	validated
f463451f-102e-41a9-a1c4-ec4c487ba5d7	f463451f-102e-41a9-a1c4-ec4c487ba5d7/30de5f0b-3c3e-4120-b2bd-9204214341fc.FPKM-UQ.txt.gz	7f17e639dde133d8e6afd2d002ecacf5	519309	validated
f5982fdc-a57d-4fb4-a837-e18057b45af7	f5982fdc-a57d-4fb4-a837-e18057b45af7/4a12d4ee-acf4-4422-abb5-54bb966e3b07.FPKM-UQ.txt.gz	f9df0078b83953e3defd7c838d7091bf	522021	validated
f5cfb549-e26a-4bf3-9134-7efcc3643bee	f5cfb549-e26a-4bf3-9134-7efcc3643bee/fcd43085-7338-43fe-bc25-9d87b04e227f.FPKM-UQ.txt.gz	892771ebc1b5669891fa365e11690828	544290	validated
f5fd0ea2-aad0-48ee-8289-152e82cb06d1	f5fd0ea2-aad0-48ee-8289-152e82cb06d1/844163ae-2444-4406-9873-12e8295e3e07.FPKM-UQ.txt.gz	560f6d7c2c55f4f5bb12265831998db8	515981	validated
f81be3d0-ed47-412c-9f41-67742d9e523e	f81be3d0-ed47-412c-9f41-67742d9e523e/20f5f419-da3f-4c43-95fb-f7b6218c49f6.FPKM-UQ.txt.gz	260cb63e27c103e9c0676f751696d40e	529855	validated
f9c2bb0b-72fe-46be-957d-44ef4a87e96b	f9c2bb0b-72fe-46be-957d-44ef4a87e96b/16c63027-f745-41c4-a5e8-f6d9f1fbf1c8.FPKM-UQ.txt.gz	20156ba93253ac6a652f1d5c19c41de0	530865	validated
fcfec817-0092-41d4-99ce-d84105410472	fcfec817-0092-41d4-99ce-d84105410472/d42d7f7b-1ba5-4ba5-8af2-35755fef2d69.FPKM-UQ.txt.gz	1d8e80d71dbbe2b5a93bdc9b7fcbb87b	527577	validated
fef179b9-8403-485d-900f-81c50f84ad3c	fef179b9-8403-485d-900f-81c50f84ad3c/6de948fd-f834-408f-8018-ce38970c1e77.FPKM-UQ.txt.gz	b219efc3c56f17bc5b50596ae60013c0	555543	validated
012007d2-bc82-4a37-a123-ff30e18629b8	012007d2-bc82-4a37-a123-ff30e18629b8/caf9cab4-f98f-46bd-a75d-0eb1e9c6c9ea.FPKM-UQ.txt.gz	657b5d8de012a0be2f34787554a64f2e	513816	validated
03258875-dbfd-4b75-8b8f-aa9ba1a3571e	03258875-dbfd-4b75-8b8f-aa9ba1a3571e/cde0617f-fcd6-4c58-b3cf-dcfabc6fcda7.FPKM-UQ.txt.gz	e2c20e2f60207348524abaf6914d3078	529273	validated
0e8ade26-626f-4124-a9d5-f31d2cfa9b40	0e8ade26-626f-4124-a9d5-f31d2cfa9b40/aeeb2bc3-c26d-4988-b4d6-425c7b2db8ae.FPKM-UQ.txt.gz	d68a2e127bf03780063a042a40967799	515615	validated
15c79b7c-3348-450b-a5e0-8871f4991860	15c79b7c-3348-450b-a5e0-8871f4991860/cd1bba0f-b2e8-45e3-9b37-dcec5472cb7b.FPKM-UQ.txt.gz	960c233ef8796d3a7cb378f79e8c11af	527195	validated
195b1818-5b16-4abc-80b6-f0758a395db1	195b1818-5b16-4abc-80b6-f0758a395db1/5909c211-0671-46f2-9159-62020a2b6cf8.FPKM-UQ.txt.gz	9d0a1b2f59e9440bdf244f1158ec3059	540774	validated
1b1421cc-4b0d-4868-a3f8-06ff05b0975f	1b1421cc-4b0d-4868-a3f8-06ff05b0975f/97cc2d08-c822-4cc5-aafc-d2c1fc1c9b57.FPKM-UQ.txt.gz	bf24e6e0f61168c3525cfda1597f283b	513414	validated
1e4c6c42-3b3d-4b42-aa77-bfc3570dd501	1e4c6c42-3b3d-4b42-aa77-bfc3570dd501/75546c1f-e923-443a-ad59-83d93737b898.FPKM-UQ.txt.gz	c3f72d0cd6d4099c95f75bad8f102f7d	517090	validated
2b5114d3-57a9-4615-8d06-0224bddc4a59	2b5114d3-57a9-4615-8d06-0224bddc4a59/7cccb817-cdff-45c0-a4cd-9de57d7d8c48.FPKM-UQ.txt.gz	174146b13f4bab5b913a31a6ef208517	512138	validated
3f6a9474-21c2-4101-8e29-77c39e490145	3f6a9474-21c2-4101-8e29-77c39e490145/93efda82-e564-4f15-b733-e924a049234d.FPKM-UQ.txt.gz	84d5f6121c4d7fc208a2c2c61ba8ca78	524548	validated
41cb2f64-eb1d-477f-be14-3d75e51105a5	41cb2f64-eb1d-477f-be14-3d75e51105a5/e75c2077-0098-42b5-ba41-181a768478de.FPKM-UQ.txt.gz	edb8a5e0d1c87ccc4cf678bc64932ffb	527992	validated
49509b24-6070-4e28-9061-173da1ccb2c9	49509b24-6070-4e28-9061-173da1ccb2c9/dd2f0366-10f3-40e4-90d5-c5c2c7a65289.FPKM-UQ.txt.gz	3df87adbc4e249910aff54675d1fbdff	520721	validated
4b1c5457-eb0c-478d-86c0-88216b3e6903	4b1c5457-eb0c-478d-86c0-88216b3e6903/7bf647f0-c20e-42e6-b7d5-6510a8d066fc.FPKM-UQ.txt.gz	cbf0eed8e654492828a375c0331f87cf	534840	validated
505be31f-b510-49ee-bedf-317e934b0b63	505be31f-b510-49ee-bedf-317e934b0b63/c1f4dcd4-26b5-4b90-9564-44e03242e8e2.FPKM-UQ.txt.gz	f7a01504673d69d321260a9e99402c86	538478	validated
5f72548f-f270-41f6-9a72-0a4e9aba673a	5f72548f-f270-41f6-9a72-0a4e9aba673a/bf1aeca5-cab7-4e97-a788-402f16534e32.FPKM-UQ.txt.gz	50ca79b6e9eb2cd16ef14322e62b8de2	513847	validated
61b01d69-e57a-4a63-bbcf-56727071e88e	61b01d69-e57a-4a63-bbcf-56727071e88e/2eaa996b-267f-4c9c-a58e-d1759c27c46c.FPKM-UQ.txt.gz	fba7de43a3e68023f5676e8455f92744	524091	validated
81fa7d3c-5d3c-4986-b744-9ff7ee5216ab	81fa7d3c-5d3c-4986-b744-9ff7ee5216ab/c98f395b-003f-41b1-abff-38b6b227d64c.FPKM-UQ.txt.gz	6529c452b3c6d99cab09bec2a96fd19a	521946	validated
92719437-f372-41a1-aa0a-cce245284a0f	92719437-f372-41a1-aa0a-cce245284a0f/25c55776-4df2-44c2-bbd3-fadec618115c.FPKM-UQ.txt.gz	166818cabe497f0698de2302aee49a10	533757	validated
9683083f-1f41-4d89-8a57-37bd52c6de33	9683083f-1f41-4d89-8a57-37bd52c6de33/4172e3f8-3578-4f33-9168-6f8c2b8d0783.FPKM-UQ.txt.gz	8aa0eea4220f7b8644ef224686f8ff7f	530838	validated
aa132237-b509-4845-881d-4d1ffbfef3dd	aa132237-b509-4845-881d-4d1ffbfef3dd/55461fda-c46a-42a8-acf1-7d39149b799e.FPKM-UQ.txt.gz	76614ddbb2d0a13cc7e9c525fe1402e1	513284	validated
ba898aea-a528-4c31-ac88-46322f517a9f	ba898aea-a528-4c31-ac88-46322f517a9f/2553d284-ed47-49cb-afd6-13c0ed5bc9cb.FPKM-UQ.txt.gz	e725fc4622a13fecb10c66594bf60a46	527527	validated
bc3c84c4-ab61-4ae0-97f8-3d099d23a3c5	bc3c84c4-ab61-4ae0-97f8-3d099d23a3c5/939eeb3c-9c0b-431f-8020-7165ee19f068.FPKM-UQ.txt.gz	4dd64cb471a1f48bf0556538a0b27682	508360	validated
cccd0c11-1dd0-46a3-ad8e-a3b62e18fead	cccd0c11-1dd0-46a3-ad8e-a3b62e18fead/cc133a8a-77ad-4570-852e-df72548c6897.FPKM-UQ.txt.gz	222176286bd8dd79c9aacf673729605f	532117	validated
cfab634e-3c13-40e4-8ab2-564fd2b17fcd	cfab634e-3c13-40e4-8ab2-564fd2b17fcd/a995d6ba-19c7-498f-b2d8-3f9b4b4826a1.FPKM-UQ.txt.gz	2baea4e9b85926588a12c117c457bd8c	500854	validated
d4e813eb-5d81-4a49-84e7-085488bdd0df	d4e813eb-5d81-4a49-84e7-085488bdd0df/1f997074-0020-47e6-9928-5bf7209c552d.FPKM-UQ.txt.gz	6fd3f73566bff536c314172432c29c5f	519206	validated
d9812f81-a75f-4779-8635-d7f82efebf8c	d9812f81-a75f-4779-8635-d7f82efebf8c/5aed2227-1f31-4159-9eed-430bc45c61dc.FPKM-UQ.txt.gz	a2570c5c7e2fddf686894ac7bfa22070	516421	validated
df1be7eb-e891-4ebf-942a-232b89b95774	df1be7eb-e891-4ebf-942a-232b89b95774/3de80dcb-4ff2-4125-b8e6-9e06ec1cd833.FPKM-UQ.txt.gz	59d40b7b744ee9ead8d49c66d6863d30	533280	validated
dfdcd450-b640-42ae-9adb-b679f2f51658	dfdcd450-b640-42ae-9adb-b679f2f51658/1f2aa905-5022-4efe-afac-022d1acfdbe5.FPKM-UQ.txt.gz	fe65933ff14bebf7b51ee67dafd1fa77	536117	validated
e838495f-c9e2-416d-a575-d6055ee5ebad	e838495f-c9e2-416d-a575-d6055ee5ebad/25b906db-fd54-4b85-b67e-e421826bd794.FPKM-UQ.txt.gz	683a824aee4d3785a30bc8b804712a06	503884	validated
e8bd5e75-a60d-4bc9-987a-6b5dfd369278	e8bd5e75-a60d-4bc9-987a-6b5dfd369278/72824463-7699-45ab-82d1-6bd5467e88bc.FPKM-UQ.txt.gz	5bd897a61ae291e576f1d30a67280b79	524688	validated
ef9b6728-d702-4dad-8b82-0208dc6c62ce	ef9b6728-d702-4dad-8b82-0208dc6c62ce/03630a0c-aa97-4e28-bac9-0206fff669cd.FPKM-UQ.txt.gz	0f7fa8236526653815e3e5d926c9fcac	516017	validated
f3bf3467-d1c2-446b-9eac-76317297a562	f3bf3467-d1c2-446b-9eac-76317297a562/03094067-02d4-40c5-b6fa-bb5180dc7eab.FPKM-UQ.txt.gz	1b9343cfad49fcc557bf73c533573ab4	501530	validated
f52c03ae-9a65-405e-9b2f-7438aedc65de	f52c03ae-9a65-405e-9b2f-7438aedc65de/1b54f883-d25d-4f6c-9398-7d7dcfb75653.FPKM-UQ.txt.gz	753d58134c61573cdbb67f04b8ace7cc	497281	validated
